Entity,Code,Day,people_fully_vaccinated
North America,,2021-02-24,21626523
North America,,2021-02-25,22642623
North America,,2021-02-26,23750041
North America,,2021-02-27,24848465
North America,,2021-02-28,25935049
North America,,2021-03-01,26639969
North America,,2021-03-02,27348910
North America,,2021-03-03,28171474
North America,,2021-03-04,29014106
North America,,2021-03-05,29942148
North America,,2021-03-06,31019666
North America,,2021-03-07,31931890
North America,,2021-03-08,32750353
North America,,2021-03-09,33364267
North America,,2021-03-10,34172746
North America,,2021-03-11,35135880
North America,,2021-03-12,36281786
North America,,2021-03-13,38214475
North America,,2021-03-14,38745976
North America,,2021-03-15,39633170
North America,,2021-03-16,40345618
North America,,2021-03-17,41314765
North America,,2021-03-18,42378875
North America,,2021-03-19,43338437
North America,,2021-03-20,44494104
North America,,2021-03-21,45623357
North America,,2021-03-22,46464760
North America,,2021-03-23,47091691
North America,,2021-03-24,47991341
North America,,2021-03-25,49108848
North America,,2021-03-26,50427778
North America,,2021-03-27,51896161
North America,,2021-03-28,53352258
North America,,2021-03-29,54458837
North America,,2021-03-30,55330711
North America,,2021-03-31,56617112
North America,,2021-04-01,58112503
North America,,2021-04-02,60124199
North America,,2021-04-03,62026999
North America,,2021-04-04,63615617
North America,,2021-04-05,64685607
North America,,2021-04-06,65520681
North America,,2021-04-07,67121582
North America,,2021-04-08,69118999
North America,,2021-04-09,71332850
North America,,2021-04-10,73963228
North America,,2021-04-11,75997858
North America,,2021-04-12,77638138
North America,,2021-04-13,79332242
North America,,2021-04-14,81582065
North America,,2021-04-15,83756714
North America,,2021-04-16,86299327
North America,,2021-04-17,88352543
North America,,2021-04-18,90233082
North America,,2021-04-19,91558263
North America,,2021-04-20,92836353
North America,,2021-04-21,94687492
North America,,2021-04-22,96737864
North America,,2021-04-23,98987950
North America,,2021-04-24,101090128
North America,,2021-04-25,103035918
North America,,2021-04-26,104393266
North America,,2021-04-27,105298159
North America,,2021-04-28,107299250
North America,,2021-04-29,109311699
North America,,2021-04-30,111413461
North America,,2021-05-01,113668213
North America,,2021-05-02,115175967
North America,,2021-05-03,116005506
North America,,2021-05-04,117326549
North America,,2021-05-05,118933465
North America,,2021-05-06,120876026
North America,,2021-05-07,123136014
North America,,2021-05-08,125029091
North America,,2021-05-09,126715812
North America,,2021-05-10,128102893
North America,,2021-05-11,129170469
North Macedonia,MKD,2021-05-10,23862
North Macedonia,MKD,2021-05-11,24851
Northern Cyprus,OWID_CYN,2021-03-25,44083
Northern Cyprus,OWID_CYN,2021-04-14,48462
Northern Cyprus,OWID_CYN,2021-04-19,48553
Northern Cyprus,OWID_CYN,2021-04-23,48848
Northern Cyprus,OWID_CYN,2021-05-08,50760
Northern Cyprus,OWID_CYN,2021-05-10,50861
Northern Cyprus,OWID_CYN,2021-05-11,51147
Northern Ireland,,2021-01-03,1271
Northern Ireland,,2021-01-10,13949
Northern Ireland,,2021-01-11,15288
Northern Ireland,,2021-01-12,17840
Northern Ireland,,2021-01-13,19010
Northern Ireland,,2021-01-14,19264
Northern Ireland,,2021-01-15,19474
Northern Ireland,,2021-01-16,20174
Northern Ireland,,2021-01-17,21016
Northern Ireland,,2021-01-18,21579
Northern Ireland,,2021-01-19,21960
Northern Ireland,,2021-01-20,22326
Northern Ireland,,2021-01-21,22510
Northern Ireland,,2021-01-22,22660
Northern Ireland,,2021-01-23,22687
Northern Ireland,,2021-01-24,22713
Northern Ireland,,2021-01-25,22795
Northern Ireland,,2021-01-26,22910
Northern Ireland,,2021-01-27,23927
Northern Ireland,,2021-01-28,24070
Northern Ireland,,2021-01-29,24146
Northern Ireland,,2021-01-30,24323
Northern Ireland,,2021-01-31,24612
Northern Ireland,,2021-02-01,24882
Northern Ireland,,2021-02-02,25155
Northern Ireland,,2021-02-03,25539
Northern Ireland,,2021-02-04,26047
Northern Ireland,,2021-02-05,26531
Northern Ireland,,2021-02-06,27207
Northern Ireland,,2021-02-07,27463
Northern Ireland,,2021-02-08,27589
Northern Ireland,,2021-02-09,27772
Northern Ireland,,2021-02-10,28137
Northern Ireland,,2021-02-11,28552
Northern Ireland,,2021-02-12,28937
Northern Ireland,,2021-02-13,28976
Northern Ireland,,2021-02-14,29005
Northern Ireland,,2021-02-15,29201
Northern Ireland,,2021-02-16,29476
Northern Ireland,,2021-02-17,30012
Northern Ireland,,2021-02-18,30381
Northern Ireland,,2021-02-19,30753
Northern Ireland,,2021-02-21,30796
Northern Ireland,,2021-02-22,31077
Northern Ireland,,2021-02-23,31345
Northern Ireland,,2021-02-24,31637
Northern Ireland,,2021-02-25,31898
Northern Ireland,,2021-02-26,32616
Northern Ireland,,2021-02-27,32665
Northern Ireland,,2021-02-28,33197
Northern Ireland,,2021-03-01,35370
Northern Ireland,,2021-03-02,37862
Northern Ireland,,2021-03-03,40139
Northern Ireland,,2021-03-04,41787
Northern Ireland,,2021-03-05,42096
Northern Ireland,,2021-03-06,42230
Northern Ireland,,2021-03-07,42851
Northern Ireland,,2021-03-08,44594
Northern Ireland,,2021-03-09,46927
Northern Ireland,,2021-03-10,48948
Northern Ireland,,2021-03-11,49400
Northern Ireland,,2021-03-12,50052
Northern Ireland,,2021-03-13,52407
Northern Ireland,,2021-03-14,54636
Northern Ireland,,2021-03-15,58245
Northern Ireland,,2021-03-16,63946
Northern Ireland,,2021-03-17,67202
Northern Ireland,,2021-03-18,70709
Northern Ireland,,2021-03-19,75313
Northern Ireland,,2021-03-20,78496
Northern Ireland,,2021-03-21,88683
Northern Ireland,,2021-03-23,96254
Northern Ireland,,2021-03-24,104907
Northern Ireland,,2021-03-25,113637
Northern Ireland,,2021-03-26,120349
Northern Ireland,,2021-03-27,123452
Northern Ireland,,2021-03-28,125017
Northern Ireland,,2021-03-29,132022
Northern Ireland,,2021-03-30,138486
Northern Ireland,,2021-03-31,145753
Northern Ireland,,2021-04-01,153454
Northern Ireland,,2021-04-02,160262
Northern Ireland,,2021-04-03,162483
Northern Ireland,,2021-04-04,163818
Northern Ireland,,2021-04-05,165374
Northern Ireland,,2021-04-06,167923
Northern Ireland,,2021-04-07,173772
Northern Ireland,,2021-04-08,181814
Northern Ireland,,2021-04-09,189697
Northern Ireland,,2021-04-10,194610
Northern Ireland,,2021-04-11,199500
Northern Ireland,,2021-04-12,210470
Northern Ireland,,2021-04-13,224129
Northern Ireland,,2021-04-14,237281
Northern Ireland,,2021-04-15,250474
Northern Ireland,,2021-04-16,262917
Northern Ireland,,2021-04-17,268341
Northern Ireland,,2021-04-18,273619
Northern Ireland,,2021-04-19,283478
Northern Ireland,,2021-04-20,298557
Northern Ireland,,2021-04-21,311850
Northern Ireland,,2021-04-22,328366
Northern Ireland,,2021-04-23,338409
Northern Ireland,,2021-04-24,342195
Northern Ireland,,2021-04-25,347034
Northern Ireland,,2021-04-26,356403
Northern Ireland,,2021-04-27,367469
Northern Ireland,,2021-04-28,377302
Northern Ireland,,2021-04-29,417537
Northern Ireland,,2021-04-30,422234
Northern Ireland,,2021-05-01,426876
Northern Ireland,,2021-05-02,431873
Northern Ireland,,2021-05-03,436887
Northern Ireland,,2021-05-04,446309
Northern Ireland,,2021-05-05,459763
Northern Ireland,,2021-05-06,473502
Northern Ireland,,2021-05-07,481897
Northern Ireland,,2021-05-08,487828
Northern Ireland,,2021-05-09,493553
Northern Ireland,,2021-05-10,503087
Norway,NOR,2021-01-12,1
Norway,NOR,2021-01-13,1
Norway,NOR,2021-01-14,1
Norway,NOR,2021-01-15,1
Norway,NOR,2021-01-16,1
Norway,NOR,2021-01-17,6
Norway,NOR,2021-01-18,306
Norway,NOR,2021-01-19,1129
Norway,NOR,2021-01-20,1824
Norway,NOR,2021-01-21,1993
Norway,NOR,2021-01-22,2000
Norway,NOR,2021-01-23,2000
Norway,NOR,2021-01-24,2000
Norway,NOR,2021-01-25,2006
Norway,NOR,2021-01-26,4380
Norway,NOR,2021-01-27,12140
Norway,NOR,2021-01-28,18791
Norway,NOR,2021-01-29,20890
Norway,NOR,2021-01-30,21092
Norway,NOR,2021-01-31,21144
Norway,NOR,2021-02-01,21450
Norway,NOR,2021-02-02,24718
Norway,NOR,2021-02-03,33327
Norway,NOR,2021-02-04,42152
Norway,NOR,2021-02-05,47075
Norway,NOR,2021-02-06,47817
Norway,NOR,2021-02-07,48123
Norway,NOR,2021-02-08,49047
Norway,NOR,2021-02-09,52417
Norway,NOR,2021-02-10,61358
Norway,NOR,2021-02-11,70065
Norway,NOR,2021-02-12,73699
Norway,NOR,2021-02-13,74008
Norway,NOR,2021-02-14,74013
Norway,NOR,2021-02-15,74772
Norway,NOR,2021-02-16,77005
Norway,NOR,2021-02-17,87531
Norway,NOR,2021-02-18,98494
Norway,NOR,2021-02-19,103316
Norway,NOR,2021-02-20,103496
Norway,NOR,2021-02-21,103605
Norway,NOR,2021-02-22,103752
Norway,NOR,2021-02-23,109090
Norway,NOR,2021-02-24,131913
Norway,NOR,2021-02-25,158180
Norway,NOR,2021-02-26,168156
Norway,NOR,2021-02-27,168405
Norway,NOR,2021-02-28,168565
Norway,NOR,2021-03-01,168629
Norway,NOR,2021-03-02,172541
Norway,NOR,2021-03-03,190966
Norway,NOR,2021-03-04,209619
Norway,NOR,2021-03-05,216287
Norway,NOR,2021-03-06,216769
Norway,NOR,2021-03-07,216771
Norway,NOR,2021-03-08,216819
Norway,NOR,2021-03-09,221139
Norway,NOR,2021-03-10,238720
Norway,NOR,2021-03-11,255792
Norway,NOR,2021-03-12,264276
Norway,NOR,2021-03-13,264583
Norway,NOR,2021-03-14,264692
Norway,NOR,2021-03-15,265139
Norway,NOR,2021-03-16,265847
Norway,NOR,2021-03-17,267707
Norway,NOR,2021-03-18,269235
Norway,NOR,2021-03-19,270252
Norway,NOR,2021-03-20,270274
Norway,NOR,2021-03-21,270344
Norway,NOR,2021-03-22,270433
Norway,NOR,2021-03-23,271431
Norway,NOR,2021-03-24,275282
Norway,NOR,2021-03-25,277750
Norway,NOR,2021-03-26,278921
Norway,NOR,2021-03-27,278927
Norway,NOR,2021-03-28,278934
Norway,NOR,2021-03-29,279049
Norway,NOR,2021-03-30,283470
Norway,NOR,2021-03-31,291192
Norway,NOR,2021-04-01,292695
Norway,NOR,2021-04-02,293395
Norway,NOR,2021-04-03,293403
Norway,NOR,2021-04-04,293446
Norway,NOR,2021-04-05,293513
Norway,NOR,2021-04-06,296150
Norway,NOR,2021-04-07,299848
Norway,NOR,2021-04-08,304010
Norway,NOR,2021-04-09,304668
Norway,NOR,2021-04-10,304716
Norway,NOR,2021-04-11,304725
Norway,NOR,2021-04-12,304813
Norway,NOR,2021-04-13,305213
Norway,NOR,2021-04-14,306682
Norway,NOR,2021-04-15,307934
Norway,NOR,2021-04-16,308776
Norway,NOR,2021-04-17,308937
Norway,NOR,2021-04-18,308950
Norway,NOR,2021-04-19,309098
Norway,NOR,2021-04-20,309884
Norway,NOR,2021-04-21,312725
Norway,NOR,2021-04-22,315105
Norway,NOR,2021-04-23,316441
Norway,NOR,2021-04-24,316473
Norway,NOR,2021-04-25,316478
Norway,NOR,2021-04-26,316955
Norway,NOR,2021-04-27,322913
Norway,NOR,2021-04-28,347526
Norway,NOR,2021-04-29,368314
Norway,NOR,2021-04-30,376434
Norway,NOR,2021-05-01,376739
Norway,NOR,2021-05-02,377004
Norway,NOR,2021-05-03,378413
Norway,NOR,2021-05-04,390431
Norway,NOR,2021-05-05,428617
Norway,NOR,2021-05-06,463924
Norway,NOR,2021-05-07,479846
Norway,NOR,2021-05-08,480381
Norway,NOR,2021-05-09,480712
Norway,NOR,2021-05-10,486608
Norway,NOR,2021-05-11,515353
Oceania,,2021-02-10,415
Oceania,,2021-02-15,415
Oceania,,2021-02-16,1349
Oceania,,2021-02-17,1538
Oceania,,2021-02-18,1538
Oceania,,2021-02-19,1538
Oceania,,2021-02-20,1538
Oceania,,2021-02-21,1538
Oceania,,2021-02-22,1538
Oceania,,2021-02-23,3140
Oceania,,2021-02-24,3140
Oceania,,2021-02-25,3140
Oceania,,2021-02-26,3140
Oceania,,2021-02-27,3140
Oceania,,2021-02-28,3140
Oceania,,2021-03-01,4121
Oceania,,2021-03-02,4349
Oceania,,2021-03-03,4349
Oceania,,2021-03-04,4349
Oceania,,2021-03-05,4349
Oceania,,2021-03-06,4350
Oceania,,2021-03-07,4350
Oceania,,2021-03-08,4350
Oceania,,2021-03-09,6822
Oceania,,2021-03-10,6822
Oceania,,2021-03-11,6822
Oceania,,2021-03-12,6824
Oceania,,2021-03-13,6828
Oceania,,2021-03-14,6840
Oceania,,2021-03-15,7105
Oceania,,2021-03-16,9789
Oceania,,2021-03-17,10153
Oceania,,2021-03-18,10623
Oceania,,2021-03-19,11394
Oceania,,2021-03-20,12109
Oceania,,2021-03-21,12753
Oceania,,2021-03-22,13950
Oceania,,2021-03-23,17340
Oceania,,2021-03-24,18924
Oceania,,2021-03-25,20455
Oceania,,2021-03-26,21745
Oceania,,2021-03-27,22616
Oceania,,2021-03-28,23103
Oceania,,2021-03-29,24222
Oceania,,2021-03-30,29319
Oceania,,2021-03-31,30647
Oceania,,2021-04-01,31892
Oceania,,2021-04-02,32187
Oceania,,2021-04-03,32522
Oceania,,2021-04-04,32718
Oceania,,2021-04-05,33009
Oceania,,2021-04-06,34446
Oceania,,2021-04-07,43341
Oceania,,2021-04-08,45105
Oceania,,2021-04-09,47033
Oceania,,2021-04-10,47723
Oceania,,2021-04-11,48804
Oceania,,2021-04-12,50526
Oceania,,2021-04-13,62170
Oceania,,2021-04-14,63689
Oceania,,2021-04-15,65529
Oceania,,2021-04-16,68135
Oceania,,2021-04-17,69257
Oceania,,2021-04-18,69843
Oceania,,2021-04-19,71880
Oceania,,2021-04-20,81650
Oceania,,2021-04-21,85074
Oceania,,2021-04-22,88940
Oceania,,2021-04-23,92485
Oceania,,2021-04-24,93861
Oceania,,2021-04-25,94768
Oceania,,2021-04-26,95630
Oceania,,2021-04-27,113366
Oceania,,2021-04-28,117022
Oceania,,2021-04-29,121980
Oceania,,2021-04-30,126987
Oceania,,2021-05-01,128928
Oceania,,2021-05-02,130844
Oceania,,2021-05-03,135323
Oceania,,2021-05-04,147150
Oceania,,2021-05-05,152680
Oceania,,2021-05-06,158476
Oceania,,2021-05-07,165170
Oceania,,2021-05-08,167815
Oceania,,2021-05-09,169428
Oceania,,2021-05-10,174337
Oceania,,2021-05-11,189540
Oman,OMN,2021-01-17,673
Oman,OMN,2021-01-18,1985
Oman,OMN,2021-01-19,3276
Oman,OMN,2021-01-20,4775
Oman,OMN,2021-01-23,5902
Oman,OMN,2021-01-24,7992
Oman,OMN,2021-01-25,9833
Oman,OMN,2021-01-26,11433
Oman,OMN,2021-01-27,12272
Oman,OMN,2021-02-08,12272
Oman,OMN,2021-02-09,12272
Oman,OMN,2021-02-10,12272
Oman,OMN,2021-02-11,12272
Oman,OMN,2021-02-12,12272
Oman,OMN,2021-02-13,12272
Oman,OMN,2021-02-14,12272
Oman,OMN,2021-02-15,12272
Oman,OMN,2021-02-16,19019
Oman,OMN,2021-02-17,19019
Oman,OMN,2021-02-18,19019
Oman,OMN,2021-02-19,19019
Oman,OMN,2021-02-20,19019
Oman,OMN,2021-02-21,19019
Oman,OMN,2021-02-22,19019
Oman,OMN,2021-02-23,19019
Oman,OMN,2021-03-09,19019
Oman,OMN,2021-03-10,19019
Oman,OMN,2021-03-15,19019
Oman,OMN,2021-03-17,19019
Oman,OMN,2021-03-22,19019
Oman,OMN,2021-03-24,19019
Oman,OMN,2021-03-29,19019
Oman,OMN,2021-03-31,19019
Oman,OMN,2021-04-05,19019
Oman,OMN,2021-04-12,19019
Oman,OMN,2021-04-14,19019
Oman,OMN,2021-04-19,19019
Oman,OMN,2021-04-21,46258
Oman,OMN,2021-04-25,46258
Oman,OMN,2021-04-26,54494
Oman,OMN,2021-04-28,62691
Oman,OMN,2021-05-05,73269
Pakistan,PAK,2021-05-11,952518
Palestine,PSE,2021-03-30,7978
Palestine,PSE,2021-03-31,8687
Palestine,PSE,2021-04-01,9395
Palestine,PSE,2021-04-03,10182
Palestine,PSE,2021-04-04,11129
Palestine,PSE,2021-04-05,11328
Palestine,PSE,2021-04-06,11432
Palestine,PSE,2021-04-07,11620
Palestine,PSE,2021-04-08,11748
Palestine,PSE,2021-04-09,12471
Palestine,PSE,2021-04-10,12471
Palestine,PSE,2021-04-11,13167
Palestine,PSE,2021-04-12,14674
Palestine,PSE,2021-04-13,17660
Palestine,PSE,2021-04-14,19940
Palestine,PSE,2021-04-15,21419
Palestine,PSE,2021-04-16,23113
Palestine,PSE,2021-04-17,23113
Palestine,PSE,2021-04-18,23630
Palestine,PSE,2021-04-19,25466
Palestine,PSE,2021-04-21,34730
Palestine,PSE,2021-04-22,38643
Palestine,PSE,2021-04-23,43382
Palestine,PSE,2021-04-24,43533
Palestine,PSE,2021-04-25,43880
Panama,PAN,2021-02-18,2227
Panama,PAN,2021-02-19,2568
Panama,PAN,2021-02-20,2668
Panama,PAN,2021-02-21,2834
Panama,PAN,2021-02-22,3272
Panama,PAN,2021-02-23,3534
Panama,PAN,2021-02-24,5278
Panama,PAN,2021-02-25,5686
Panama,PAN,2021-02-26,5848
Panama,PAN,2021-02-27,5854
Panama,PAN,2021-02-28,5856
Panama,PAN,2021-03-01,5863
Panama,PAN,2021-03-02,5878
Panama,PAN,2021-03-03,5881
Panama,PAN,2021-03-04,5882
Panama,PAN,2021-03-05,5892
Panama,PAN,2021-03-06,5892
Panama,PAN,2021-03-07,5893
Panama,PAN,2021-03-08,5901
Panama,PAN,2021-03-09,5902
Panama,PAN,2021-03-10,5904
Panama,PAN,2021-03-11,5904
Panama,PAN,2021-03-18,51516
Panama,PAN,2021-03-25,91594
Panama,PAN,2021-03-26,98790
Panama,PAN,2021-03-27,101226
Panama,PAN,2021-03-28,101550
Panama,PAN,2021-03-29,101577
Panama,PAN,2021-04-01,101722
Panama,PAN,2021-04-05,117833
Panama,PAN,2021-04-06,132244
Panama,PAN,2021-04-07,139983
Panama,PAN,2021-04-08,145449
Panama,PAN,2021-04-09,145516
Panama,PAN,2021-04-10,145663
Panama,PAN,2021-04-12,159111
Panama,PAN,2021-04-13,169596
Panama,PAN,2021-04-14,176741
Panama,PAN,2021-04-15,182643
Panama,PAN,2021-04-16,183260
Panama,PAN,2021-04-17,183476
Panama,PAN,2021-04-18,183786
Panama,PAN,2021-04-19,184401
Panama,PAN,2021-04-20,185270
Panama,PAN,2021-04-21,185850
Panama,PAN,2021-04-22,186777
Panama,PAN,2021-04-23,187441
Panama,PAN,2021-04-24,187660
Panama,PAN,2021-04-25,187729
Panama,PAN,2021-04-26,188025
Panama,PAN,2021-04-27,188265
Panama,PAN,2021-04-28,190066
Panama,PAN,2021-04-29,190070
Panama,PAN,2021-04-30,190781
Panama,PAN,2021-05-02,191204
Panama,PAN,2021-05-03,191709
Panama,PAN,2021-05-04,192016
Panama,PAN,2021-05-05,213923
Panama,PAN,2021-05-06,235058
Panama,PAN,2021-05-07,250804
Panama,PAN,2021-05-08,255542
Panama,PAN,2021-05-09,255610
Panama,PAN,2021-05-10,256998
Panama,PAN,2021-05-11,258803
Paraguay,PRY,2021-03-13,1
Paraguay,PRY,2021-03-14,1
Paraguay,PRY,2021-03-15,151
Paraguay,PRY,2021-03-16,496
Paraguay,PRY,2021-03-17,916
Paraguay,PRY,2021-03-18,1221
Paraguay,PRY,2021-03-19,1376
Paraguay,PRY,2021-03-20,1376
Paraguay,PRY,2021-03-22,1401
Paraguay,PRY,2021-03-23,1506
Paraguay,PRY,2021-03-24,1586
Paraguay,PRY,2021-03-25,1621
Paraguay,PRY,2021-03-26,1653
Paraguay,PRY,2021-03-27,1653
Paraguay,PRY,2021-03-28,1653
Paraguay,PRY,2021-03-29,1735
Paraguay,PRY,2021-03-30,1773
Paraguay,PRY,2021-03-31,1815
Paraguay,PRY,2021-04-01,1815
Paraguay,PRY,2021-04-02,1815
Paraguay,PRY,2021-04-03,1816
Paraguay,PRY,2021-04-04,1816
Paraguay,PRY,2021-04-05,1836
Paraguay,PRY,2021-04-06,1929
Paraguay,PRY,2021-04-07,2783
Paraguay,PRY,2021-04-08,4244
Paraguay,PRY,2021-04-09,6453
Paraguay,PRY,2021-04-10,7543
Paraguay,PRY,2021-04-11,7947
Paraguay,PRY,2021-04-12,9413
Paraguay,PRY,2021-04-13,10241
Paraguay,PRY,2021-04-14,10829
Paraguay,PRY,2021-04-15,11250
Paraguay,PRY,2021-04-16,11648
Paraguay,PRY,2021-04-17,11687
Paraguay,PRY,2021-04-18,11693
Paraguay,PRY,2021-04-19,11820
Paraguay,PRY,2021-04-20,11913
Paraguay,PRY,2021-04-21,11985
Paraguay,PRY,2021-04-22,12054
Paraguay,PRY,2021-04-23,12125
Paraguay,PRY,2021-04-24,12166
Paraguay,PRY,2021-04-25,12170
Paraguay,PRY,2021-04-26,12227
Paraguay,PRY,2021-04-27,12263
Paraguay,PRY,2021-04-28,12296
Paraguay,PRY,2021-04-29,12321
Paraguay,PRY,2021-04-30,12374
Paraguay,PRY,2021-05-01,12378
Paraguay,PRY,2021-05-02,12388
Paraguay,PRY,2021-05-03,12518
Paraguay,PRY,2021-05-04,12823
Paraguay,PRY,2021-05-05,13164
Paraguay,PRY,2021-05-06,13449
Paraguay,PRY,2021-05-07,13877
Paraguay,PRY,2021-05-08,14153
Paraguay,PRY,2021-05-09,14380
Paraguay,PRY,2021-05-10,15705
Peru,PER,2021-03-02,2073
Peru,PER,2021-03-03,14102
Peru,PER,2021-03-04,41521
Peru,PER,2021-03-05,72655
Peru,PER,2021-03-06,88071
Peru,PER,2021-03-07,90185
Peru,PER,2021-03-08,102130
Peru,PER,2021-03-09,108887
Peru,PER,2021-03-10,113750
Peru,PER,2021-03-11,119227
Peru,PER,2021-03-12,135687
Peru,PER,2021-03-13,163183
Peru,PER,2021-03-14,165879
Peru,PER,2021-03-15,192859
Peru,PER,2021-03-16,216011
Peru,PER,2021-03-17,238849
Peru,PER,2021-03-18,254889
Peru,PER,2021-03-19,270345
Peru,PER,2021-03-20,276723
Peru,PER,2021-03-21,277744
Peru,PER,2021-03-22,286045
Peru,PER,2021-03-23,294861
Peru,PER,2021-03-24,301770
Peru,PER,2021-03-25,306466
Peru,PER,2021-03-26,310519
Peru,PER,2021-03-27,313338
Peru,PER,2021-03-28,313536
Peru,PER,2021-03-29,326276
Peru,PER,2021-03-30,347771
Peru,PER,2021-03-31,364856
Peru,PER,2021-04-01,368966
Peru,PER,2021-04-02,371729
Peru,PER,2021-04-03,377629
Peru,PER,2021-04-04,378066
Peru,PER,2021-04-05,387718
Peru,PER,2021-04-06,405401
Peru,PER,2021-04-07,421984
Peru,PER,2021-04-08,449331
Peru,PER,2021-04-09,466914
Peru,PER,2021-04-10,475525
Peru,PER,2021-04-11,475591
Peru,PER,2021-04-12,488485
Peru,PER,2021-04-13,507871
Peru,PER,2021-04-14,527448
Peru,PER,2021-04-15,548612
Peru,PER,2021-04-16,570020
Peru,PER,2021-04-17,583371
Peru,PER,2021-04-18,586436
Peru,PER,2021-04-19,590235
Peru,PER,2021-04-20,594670
Peru,PER,2021-04-21,604125
Peru,PER,2021-04-22,606484
Peru,PER,2021-04-23,608960
Peru,PER,2021-04-24,611196
Peru,PER,2021-04-25,611276
Peru,PER,2021-04-26,614901
Peru,PER,2021-04-27,623310
Peru,PER,2021-04-28,633114
Peru,PER,2021-04-29,643321
Peru,PER,2021-04-30,656655
Peru,PER,2021-05-01,659026
Peru,PER,2021-05-02,660059
Peru,PER,2021-05-03,663683
Peru,PER,2021-05-04,664867
Peru,PER,2021-05-05,668484
Peru,PER,2021-05-06,670061
Peru,PER,2021-05-07,679883
Peru,PER,2021-05-08,693526
Peru,PER,2021-05-09,707820
Peru,PER,2021-05-10,712205
Philippines,PHL,2021-03-30,1344
Philippines,PHL,2021-04-05,28850
Philippines,PHL,2021-04-06,50685
Philippines,PHL,2021-04-11,132288
Philippines,PHL,2021-04-12,149041
Philippines,PHL,2021-04-13,162065
Philippines,PHL,2021-04-17,191982
Philippines,PHL,2021-04-19,198534
Philippines,PHL,2021-04-20,209456
Philippines,PHL,2021-04-21,214792
Philippines,PHL,2021-04-24,230769
Philippines,PHL,2021-04-26,237992
Philippines,PHL,2021-04-27,246986
Philippines,PHL,2021-04-29,266555
Philippines,PHL,2021-04-30,280045
Philippines,PHL,2021-05-01,284553
Philippines,PHL,2021-05-03,309385
Philippines,PHL,2021-05-05,342705
Philippines,PHL,2021-05-07,421443
Philippines,PHL,2021-05-08,443796
Philippines,PHL,2021-05-09,451270
Philippines,PHL,2021-05-11,517113
Poland,POL,2021-01-17,671
Poland,POL,2021-01-18,3468
Poland,POL,2021-01-19,11174
Poland,POL,2021-01-20,24992
Poland,POL,2021-01-21,39686
Poland,POL,2021-01-22,45479
Poland,POL,2021-01-23,46980
Poland,POL,2021-01-24,47721
Poland,POL,2021-01-25,75765
Poland,POL,2021-01-26,123044
Poland,POL,2021-01-27,149779
Poland,POL,2021-01-28,179128
Poland,POL,2021-01-29,195481
Poland,POL,2021-01-30,198478
Poland,POL,2021-01-31,200537
Poland,POL,2021-02-01,233129
Poland,POL,2021-02-02,289190
Poland,POL,2021-02-03,344432
Poland,POL,2021-02-04,395375
Poland,POL,2021-02-05,424730
Poland,POL,2021-02-06,440365
Poland,POL,2021-02-07,450496
Poland,POL,2021-02-09,482146
Poland,POL,2021-02-11,580607
Poland,POL,2021-02-12,624907
Poland,POL,2021-02-13,640650
Poland,POL,2021-02-14,645971
Poland,POL,2021-02-15,658235
Poland,POL,2021-02-16,691380
Poland,POL,2021-02-17,774060
Poland,POL,2021-02-18,865884
Poland,POL,2021-02-19,916935
Poland,POL,2021-02-20,925682
Poland,POL,2021-02-21,929965
Poland,POL,2021-02-22,934782
Poland,POL,2021-02-24,1031518
Poland,POL,2021-02-26,1168058
Poland,POL,2021-02-28,1186747
Poland,POL,2021-03-01,1192900
Poland,POL,2021-03-03,1281179
Poland,POL,2021-03-04,1366648
Poland,POL,2021-03-06,1424715
Poland,POL,2021-03-08,1434640
Poland,POL,2021-03-09,1445170
Poland,POL,2021-03-11,1555400
Poland,POL,2021-03-12,1595520
Poland,POL,2021-03-13,1602745
Poland,POL,2021-03-14,1606154
Poland,POL,2021-03-15,1610293
Poland,POL,2021-03-16,1621287
Poland,POL,2021-03-17,1664524
Poland,POL,2021-03-18,1730349
Poland,POL,2021-03-19,1769770
Poland,POL,2021-03-20,1780169
Poland,POL,2021-03-21,1783720
Poland,POL,2021-03-22,1788446
Poland,POL,2021-03-23,1808008
Poland,POL,2021-03-24,1857517
Poland,POL,2021-03-26,1969905
Poland,POL,2021-03-28,1992611
Poland,POL,2021-03-30,2019040
Poland,POL,2021-03-31,2039663
Poland,POL,2021-04-01,2058204
Poland,POL,2021-04-02,2070003
Poland,POL,2021-04-04,2073334
Poland,POL,2021-04-05,2074033
